id,name,type,source,usage,img_src
material57,孤云寒林的神体,武器突破素材,合成获得 震雷连山密宫 炼武秘境:雷云祭坛Ⅳ（震雷连山密宫限时开启） 时间：周一/周四/周日 秘境获得,"{'若水': '80级突破', '碧落之珑': '80级突破', '和璞鸢': '80级突破', '斫峰之刃': '80级突破', '黑岩战弓': '80级突破', '黑岩绯玉': '80级突破', '千岩古剑': '80级突破', '匣里日月': '80级突破', '遗祀玉珑': '80级突破', '流月针': '80级突破', '白影剑': '80级突破', '匣里龙吟': '80级突破', '弓藏': '80级突破', '黑岩长剑': '80级突破', '白缨枪': '80级突破', '暗铁剑': '80级突破', '弹弓': '80级突破', '翡玉法球': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a3/1tu23zexvw3rzspu1srih6obhzvis7n.png/60px-%E5%AD%A4%E4%BA%91%E5%AF%92%E6%9E%97%E7%9A%84%E7%A5%9E%E4%BD%93.png
material58,雾海云间的转还,武器突破素材,秘境获得 合成获得 震雷连山密宫 时间：周二/周五/周日 炼武秘境:鸣雷城墟Ⅳ（震雷连山密宫限时开启）,"{'息灾': '80级突破', '鹤鸣余音': '80级突破', '无工之剑': '80级突破', '磐岩结绿': '80级突破', '匣里灭辰': '80级突破', '黑岩斩刀': '80级突破', '雨裁': '80级突破', '黑岩刺枪': '80级突破', '试作澹月': '80级突破', '试作斩岩': '80级突破', '昭心': '80级突破', '试作金珀': '80级突破', '宗室猎枪': '80级突破', '钺矛': '80级突破', '以理服人': '80级突破', '吃虎鱼刀': '80级突破', '信使': '80级突破', '甲级宝珏': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/50/4pyz2quwtyekg7q9nz7uwvvk8u0lp1r.png/60px-%E9%9B%BE%E6%B5%B7%E4%BA%91%E9%97%B4%E7%9A%84%E8%BD%AC%E8%BF%98.png
material59,智识之冕,角色天赋素材,供奉 忍冬之树 至11级获取 强化 流明石触媒 至4级获取 首次通过 幻想真境剧诗 第10幕获取 供奉 神樱 / 梦之树 / 露景泉 和 煅石之轮 至5/15/25/35/45级获取 提升 祀珑典仪 至3级获取 星辉兑换 ，每月限兑一个，始于5.0版本（24.08.28） 版本 活动 奖励，始于1.1版本 供奉 聚所共建 中的聚所·终夜长茔至3级获取 砺行修远 ，每次一个，始于月之一版本（25.09.10）,"{'所有角色天赋': '', '级突破': ''}",https://patchwiki.biligame.com/images/ys/thumb/a/a0/6dcpl7mep7l6c4w7tc4dhlzieuyh018.png/60px-%E6%99%BA%E8%AF%86%E4%B9%8B%E5%86%95.png
material60,生长碧翡,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（草）周刷BOSS挑战奖励,"{'艾梅莉埃': '80级突破', '菈乌玛': '80级突破', '艾尔海森': '80级突破', '白术': '80级突破', '奈芙尔': '80级突破', '提纳里': '80级突破', '基尼奇': '80级突破', '纳西妲': '80级突破', '瑶瑶': '80级突破', '卡维': '80级突破', '绮良良': '80级突破', '柯莱': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a7/qzd7u6akz4jrj7oekrqf8rthq87gw2h.png/60px-%E7%94%9F%E9%95%BF%E7%A2%A7%E7%BF%A1.png
material61,涤净青金,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（水）周刷BOSS挑战奖励,"{'芙宁娜': '80级突破', '神里绫人': '80级突破', '希格雯': '80级突破', '夜兰': '80级突破', '玛拉妮': '80级突破', '妮露': '80级突破', '莫娜': '80级突破', '达达利亚': '80级突破', '那维莱特': '80级突破', '珊瑚宫心海': '80级突破', '哥伦比娅': '80级突破', '芭芭拉': '80级突破', '行秋': '80级突破', '塔利雅': '80级突破', '坎蒂丝': '80级突破', '爱诺': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/0/02/ewd4ebcbljhybja4t0mtkvb35ygo9bc.png/60px-%E6%B6%A4%E5%87%80%E9%9D%92%E9%87%91.png
material62,坚牢黄玉,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（岩）周刷BOSS挑战奖励,"{'荒泷一斗': '80级突破', '娜维娅': '80级突破', '钟离': '80级突破', '千织': '80级突破', '阿贝多': '80级突破', '希诺宁': '80级突破', '桑多涅': '80级突破', '凝光': '80级突破', '卡齐娜': '80级突破', '云堇': '80级突破', '五郎': '80级突破', '诺艾尔': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/6f/2jzw9lcoeqwd2facu5f2qm8ttbvthv8.png/60px-%E5%9D%9A%E7%89%A2%E9%BB%84%E7%8E%89.png
material63,哀叙冰玉,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（冰）周刷BOSS挑战奖励,"{'七七': '80级突破', '埃洛伊': '80级突破', '莱欧斯利': '80级突破', '申鹤': '80级突破', '茜特菈莉': '80级突破', '甘雨': '80级突破', '爱可菲': '80级突破', '神里绫华': '80级突破', '丝柯克': '80级突破', '优菈': '80级突破', '菲米尼': '80级突破', '迪奥娜': '80级突破', '罗莎莉亚': '80级突破', '莱依拉': '80级突破', '凯亚': '80级突破', '米卡': '80级突破', '重云': '80级突破', '夏洛蒂': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/b/be/osxl6jnexndbcwf1urnikpyny1mjjuq.png/60px-%E5%93%80%E5%8F%99%E5%86%B0%E7%8E%89.png
material64,自在松石,角色突破素材,合成获得 周常BOSS掉落 BOSS掉落 75级以上BOSS掉落 75级以上（风）周刷BOSS挑战奖励,"{'恰斯卡': '80级突破', '温迪': '80级突破', '法尔伽': '80级突破', '枫原万叶': '80级突破', '琴': '80级突破', '梦见月瑞希': '80级突破', '魈': '80级突破', '流浪者': '80级突破', '闲云': '80级突破', '鹿野院平藏': '80级突破', '蓝砚': '80级突破', '珐露珊': '80级突破', '琳妮特': '80级突破', '砂糖': '80级突破', '伊法': '80级突破', '早柚': '80级突破', '雅珂达': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/11/3mstx47q460iiz611sok2h0vvtatfw6.png/60px-%E8%87%AA%E5%9C%A8%E6%9D%BE%E7%9F%B3.png
material65,璀璨原钻,角色突破素材,冒险等阶奖励,{'旅行者': '80级突破'},https://patchwiki.biligame.com/images/ys/thumb/c/cc/453yb7p3hone8jwi4kx5975y5reg7wz.png/60px-%E7%92%80%E7%92%A8%E5%8E%9F%E9%92%BB.png
material66,燃愿玛瑙,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（火）周刷BOSS挑战奖励,"{'可莉': '80级突破', '尼可': '80级突破', '林尼': '80级突破', '宵宫': '80级突破', '杜林': '80级突破', '阿蕾奇诺': '80级突破', '艾莉丝': '80级突破', '胡桃': '80级突破', '迪卢克': '80级突破', '玛薇卡': '80级突破', '迪希雅': '80级突破', '班尼特': '80级突破', '夏沃蕾': '80级突破', '托马': '80级突破', '香菱': '80级突破', '嘉明': '80级突破', '辛焱': '80级突破', '安柏': '80级突破', '烟绯': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/35/1hequx8noo6pya6f1s9scesvypl0jva.png/60px-%E7%87%83%E6%84%BF%E7%8E%9B%E7%91%99.png
material67,最胜紫晶,角色突破素材,周常BOSS掉落 合成获得 BOSS掉落 75级以上BOSS掉落 75级以上（雷）周刷BOSS挑战奖励,"{'菲林斯': '80级突破', '克洛琳德': '80级突破', '雷电将军': '80级突破', '赛诺': '80级突破', '刻晴': '80级突破', '瓦雷莎': '80级突破', '八重神子': '80级突破', '伊涅芙': '80级突破', '九条裟罗': '80级突破', '丽莎': '80级突破', '雷泽': '80级突破', '赛索斯': '80级突破', '久岐忍': '80级突破', '菲谢尔': '80级突破', '欧洛伦': '80级突破', '多莉': '80级突破', '北斗': '80级突破', '伊安珊': '80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/48/q8pdq45ezknuws6jbnw86leyw8o6psj.png/60px-%E6%9C%80%E8%83%9C%E7%B4%AB%E6%99%B6.png
material68,幽雾兜盔,武器培养素材,精英怪物掉落 合成获得 60级以上 荒野狂烈 掉落,"{'血染荒城': '70/80级突破', '掘金之锹': '70/80级突破', '罗网勾针': '70/80级突破', '圣祭者的辉杖': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/47/co797qeob71h6i7z9sf0ixk5q7mr0hg.png/60px-%E5%B9%BD%E9%9B%BE%E5%85%9C%E7%9B%94.png
material69,繁光躯外骸,武器培养素材,精英怪物掉落 合成获得 60级以上 蕴光异兽 掉落,"{'真语秘匣': '70/80级突破', '天光的纺琴': '70/80级突破', '万能钥匙': '70/80级突破', '织月者的曙色': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/ff/646vz137ngq2bwvf6kfzb63vnzdlskv.png/60px-%E7%B9%81%E5%85%89%E8%BA%AF%E5%A4%96%E9%AA%B8.png
material70,霜夜的煌荣,武器培养素材,精英怪物掉落 合成获得 60级以上 霜夜灵嗣 掉落,"{'纺夜天镜': '70/80级突破', '黑蚀': '70/80级突破', '谧音吹哨': '70/80级突破', '乌髓孑灯': '70/80级突破', '霜辰': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/87/52k1qt3scychdgnlkat62vohkkllpch.png/60px-%E9%9C%9C%E5%A4%9C%E7%9A%84%E7%85%8C%E8%8D%A3.png
material71,明燃的棱状壳,武器培养素材,精英怪物掉落 合成获得 60级以上 炉壳山鼬 掉落,"{'溢彩心念': '70/80级突破', '支离轮光': '70/80级突破', '冷寂迸音': '70/80级突破', '拾慧铸熔': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/32/6fztkeh4xvvtnc3z3kd7l7xja5fiwma.png/60px-%E6%98%8E%E7%87%83%E7%9A%84%E6%A3%B1%E7%8A%B6%E5%A3%B3.png
material72,迷光的蜷叶之心,武器培养素材,精英怪物掉落 合成获得 60级以上 深邃拟覆叶 掉落,"{'星鹫赤羽': '70/80级突破', '苍耀': '70/80级突破', '厄水之祸': '70/80级突破', '且住亭御咄': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/24/p4qavkrfwwf6cuqy7sh5kivsubcpt72.png/60px-%E8%BF%B7%E5%85%89%E7%9A%84%E8%9C%B7%E5%8F%B6%E4%B9%8B%E5%BF%83.png
material73,意志巡游的符像,武器培养素材,精英怪物掉落 合成获得 60级以上 大灵显化身 掉落,"{'冲浪时光': '70/80级突破', '祭星者之望': '70/80级突破', '木棉之环': '70/80级突破', '弥坚骨': '70/80级突破', '乘浪的回旋': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/e3/dm5bw1nruz8afk2fa9zh7ejmkwt8x7h.png/60px-%E6%84%8F%E5%BF%97%E5%B7%A1%E6%B8%B8%E7%9A%84%E7%AC%A6%E5%83%8F.png
material74,聚燃的游像眼,武器培养素材,精英怪物掉落 合成获得 60级以上 熔岩游像 掉落,"{'寝正月初晴': '70/80级突破', '山王长牙': '70/80级突破', '镇山之钉': '70/80级突破', '缀花之翎': '70/80级突破', '撼地者': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a3/q1w5y0sjipaoj5wavbxa0k19eowglmm.png/60px-%E8%81%9A%E7%87%83%E7%9A%84%E6%B8%B8%E5%83%8F%E7%9C%BC.png
material75,秘源真芯,武器培养素材,精英怪物掉落 合成获得 60级以上 秘源机兵·寻捕械 掉落,"{'焚曜千阳': '70/80级突破', '岩峰巡歌': '70/80级突破', '虹的行迹': '70/80级突破', '苍纹角杯': '70/80级突破', '硕果钩': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/2e/8dhkig2r96f1jl1mds7msudabs8bhyz.png/60px-%E7%A7%98%E6%BA%90%E7%9C%9F%E8%8A%AF.png
material76,未熄的剑柄,武器培养素材,精英怪物掉落 合成获得 60级以上 魔像禁卫 掉落,"{'柔灯挽歌': '70/80级突破', '赤月之形': '70/80级突破', '息燧之笛': '70/80级突破', '筑云': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/e5/h4eri7pvkzoe2uhlmyo0qdb8zplycgo.png/60px-%E6%9C%AA%E7%86%84%E7%9A%84%E5%89%91%E6%9F%84.png
material77,渊光鳍翅,武器培养素材,精英怪物掉落 合成获得 60级以上 玄文兽 掉落,"{'鹤鸣余音': '70/80级突破', '白雨心弦': '70/80级突破', '沙中伟贤的对答': '70/80级突破', '碎链': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/9c/5mg5p6s7skia02c44r08uiiwt5w6skp.png/60px-%E6%B8%8A%E5%85%89%E9%B3%8D%E7%BF%85.png
material78,役人的时时刻刻,武器培养素材,精英怪物掉落 合成获得 60级以上 愚人众·役人 掉落,"{'赦罪': '70/80级突破', '金流监督': '70/80级突破', '勘探钻机': '70/80级突破', '水仙十字之剑': '70/80级突破', '究极霸王超级魔剑': '', '级突破': '', '船坞长剑': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/7b/fzssdb286imqsj03xdbwpkdih111t10.png/60px-%E5%BD%B9%E4%BA%BA%E7%9A%84%E6%97%B6%E6%97%B6%E5%88%BB%E5%88%BB.png
material79,初生的浊水幻灵,武器培养素材,精英怪物掉落 合成获得 60级以上浊水幻灵掉落,"{'静水流涌之辉': '70/80级突破', '最初的大魔术': '70/80级突破', '香韵奏者': '70/80级突破', '灰河渡手': '70/80级突破', '海渊终曲': '70/80级突破', '静谧之曲': '70/80级突破', '测距规': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/1a/c2cpwu5nysr0zdcc3ytlxgc1ylhejy8.png/60px-%E5%88%9D%E7%94%9F%E7%9A%84%E6%B5%8A%E6%B0%B4%E5%B9%BB%E7%81%B5.png
material80,异界生命核,武器培养素材,精英怪物掉落 合成获得 60级以上 隙境原体 掉落,"{'万世流涌大典': '70/80级突破', '裁断': '70/80级突破', '公义的酬报': '70/80级突破', '便携动力锯': '70/80级突破', '纯水流华': '70/80级突破', '浪影阔剑': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/90/6g9hght9mo1vq0q7yn6leueujz4oazz.png/60px-%E5%BC%82%E7%95%8C%E7%94%9F%E5%91%BD%E6%A0%B8.png
material81,漫游者的盛放之花,武器培养素材,合成获得 60级以上丘丘游侠掉落 精英怪物掉落,"{'碧落之珑': '70/80级突破', '鹮穿之喙': '70/80级突破', '烈阳之嗣': '70/80级突破', '峡湾长歌': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/76/nr8oklf420xhvivgbs46qmqju3v6gpn.png/60px-%E6%BC%AB%E6%B8%B8%E8%80%85%E7%9A%84%E7%9B%9B%E6%94%BE%E4%B9%8B%E8%8A%B1.png
material82,锲纹的横脊,武器培养素材,精英怪物掉落 合成获得 60及以上圣骸兽掉落,"{'苇海信标': '70/80级突破', '裁叶萃光': '70/80级突破', '饰铁之花': '70/80级突破', '聊聊棒': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/8c/5lyrg95pnq8p91h7v4cnf1fksmbzjic.png/60px-%E9%94%B2%E7%BA%B9%E7%9A%84%E6%A8%AA%E8%84%8A.png
material83,辉光棱晶,武器培养素材,60级以上元能构装体掉落 精英怪物掉落 合成获得,"{'圣显之钥': '70/80级突破', '千夜浮梦': '70/80级突破', '西福斯的月光': '70/80级突破', '东花坊时雨': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/53/pdi6j206hp2t9xafpu7vklmiqncty6a.png/60px-%E8%BE%89%E5%85%89%E6%A3%B1%E6%99%B6.png
material84,混沌锚栓,武器培养素材,精英怪物掉落 合成获得 60级以上遗迹龙兽掉落,"{'赤沙之杖': '70/80级突破', '贯月矢': '70/80级突破', '森林王器': '70/80级突破', '原木刀': '70/80级突破', '玛海菈的水色': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/6d/dms88hoftyacmk98gdqbvraloqv7yvq.png/60px-%E6%B7%B7%E6%B2%8C%E9%94%9A%E6%A0%93.png
material85,茁壮菌核,武器培养素材,普通怪物掉落 合成获得 60级以上 蕈兽 掉落,"{'猎人之径': '70/80级突破', '图莱杜拉的回忆': '70/80级突破', '王下近侍': '70/80级突破', '流浪的晚星': '70/80级突破', '竭泽': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/58/4rwdxxyge31nvw8agcktdqvli80exsz.png/60px-%E8%8C%81%E5%A3%AE%E8%8F%8C%E6%A0%B8.png
material86,幽邃刻像,武器培养素材,精英怪物掉落 60级以上深渊使徒 60级以上深渊咏者掉落 合成获得 60级以上黑蛇众掉落,"{'波乱月白经津': '70/80级突破', '若水': '70/80级突破', '笼钓瓶一心': '70/80级突破', '盈满之实': '70/80级突破', '风信之锋': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/97/o2wd4e4v0kpfij1bssnps1p4cu2maq2.png/60px-%E5%B9%BD%E9%82%83%E5%88%BB%E5%83%8F.png
material87,隐兽鬼爪,武器培养素材,60级以上兽境幼兽掉落 60级以上兽境猎犬掉落 精英怪物掉落 合成获得,"{'赤角石溃杵': '70/80级突破', '神乐之真意': '70/80级突破', '冬极白星': '70/80级突破', '断浪长鳍': '70/80级突破', '证誓之明瞳': '70/80级突破', '恶王丸': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/51/puktz0o4a5e38s5wcbq1fmiy8smrkx3.png/60px-%E9%9A%90%E5%85%BD%E9%AC%BC%E7%88%AA.png
material88,偏光棱镜,武器培养素材,精英怪物掉落 （帮助： 位置视频 ） 合成获得 60级以上愚人众·冬国仕女掉落,"{'飞雷之弦振': '70/80级突破', '不灭月华': '70/80级突破', '曚云之月': '70/80级突破', '白辰之环': '70/80级突破', '破魔之弓': '70/80级突破', '掠食者': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/d/dc/rnblee48eke9alw2hg8003ebv8mmt0i.png/60px-%E5%81%8F%E5%85%89%E6%A3%B1%E9%95%9C.png
material89,混沌真眼,武器培养素材,精英怪物掉落 （帮助： 位置视频 ） 遗迹机兵掉落,"{'雾切之回光': '70/80级突破', '有乐御簾切': '70/80级突破', '薙草之稻光': '70/80级突破', '渔获': '', '级突破': '', '天目影打刀': '70/80级突破', '喜多院十文字': '70/80级突破', '桂木斩长正': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/44/0jn3v3x8gi98ukrqwxe8bllhvqfzuqi.png/60px-%E6%B7%B7%E6%B2%8C%E7%9C%9F%E7%9C%BC.png
material90,石化的骨片,武器培养素材,合成获得 (幼岩龙蜥位置： 视频 ) 精英怪物掉落 60级以上龙蜥（幼岩/岩/深海/深海幼）掉落,"{'尘世之锁': '70/80级突破', '贯虹之槊': '70/80级突破', '无垠蔚蓝之歌': '70/80级突破', '螭骨剑': '70/80级突破', '铁蜂刺': '70/80级突破', '万国诸海图谱': '70/80级突破', '千岩长枪': '70/80级突破', '试作星镰': '70/80级突破', '试作古华': '70/80级突破', '衔珠海皇': '70/80级突破', '钢轮弓': '70/80级突破', '飞天御剑': '70/80级突破', '飞天大御剑': '70/80级突破', '黑缨枪': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/9d/c025hwp2uh8bylyolq9ppqcfo5wn5u1.png/60px-%E7%9F%B3%E5%8C%96%E7%9A%84%E9%AA%A8%E7%89%87.png
material91,地脉的新芽,武器培养素材,合成获得 60级以上深渊法师掉落 （ 深渊法师位置 ） 精英怪物掉落,"{'天空之傲': '70/80级突破', '天空之翼': '70/80级突破', '天空之卷': '70/80级突破', '护摩之杖': '70/80级突破', '天空之刃': '70/80级突破', '祭礼弓': '70/80级突破', '暗巷的酒与诗': '70/80级突破', '黑剑': '70/80级突破', '笛剑': '70/80级突破', '嘟嘟可故事集': '70/80级突破', '决斗之枪': '70/80级突破', '降临之剑': '70/80级突破', '祭礼大剑': '70/80级突破', '流浪乐章': '70/80级突破', '风花之颂': '70/80级突破', '黎明神剑': '70/80级突破', '沐浴龙血的剑': '70/80级突破', '讨龙英杰谭': '70/80级突破', '神射手之誓': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/1b/aprwbdspwz0yxapdecxu6a7daoy7p3m.png/60px-%E5%9C%B0%E8%84%89%E7%9A%84%E6%96%B0%E8%8A%BD.png
material92,雾虚灯芯,武器培养素材,合成获得 （ 雷萤术士位置视频 ） 60级以上萤术士掉落 精英怪物掉落,"{'磐岩结绿': '70/80级突破', '息灾': '70/80级突破', '无工之剑': '70/80级突破', '昭心': '70/80级突破', '雨裁': '70/80级突破', '匣里灭辰': '70/80级突破', '试作金珀': '70/80级突破', '黑岩斩刀': '70/80级突破', '试作澹月': '70/80级突破', '试作斩岩': '70/80级突破', '遗祀玉珑': '70/80级突破', '宗室猎枪': '70/80级突破', '黑岩刺枪': '70/80级突破', '龙脊长枪': '70/80级突破', '钺矛': '70/80级突破', '以理服人': '70/80级突破', '甲级宝珏': '70/80级突破', '吃虎鱼刀': '70/80级突破', '信使': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/ac/qzssxy1ibnz13adno4lmxrytdntvzip.png/60px-%E9%9B%BE%E8%99%9A%E7%81%AF%E8%8A%AF.png
material93,黑晶号角,武器培养素材,合成获得 60级以上大体格丘丘人掉落 ( 帮助视频：点击跳转 ) 精英怪物掉落,"{'终末嗟叹之诗': '70/80级突破', '松籁响起之时': '70/80级突破', '黎明破晓之史': '70/80级突破', '风鹰剑': '70/80级突破', '雪葬的星银': '70/80级突破', '西风剑': '70/80级突破', '钟剑': '70/80级突破', '宗室秘法录': '70/80级突破', '宗室长剑': '70/80级突破', '西风秘典': '70/80级突破', '幽夜华尔兹': '70/80级突破', '苍翠猎弓': '70/80级突破', '绝弦': '70/80级突破', '腐殖之剑': '70/80级突破', '暗巷闪光': '70/80级突破', '铁影阔剑': '70/80级突破', '魔导绪论': '70/80级突破', '鸦羽弓': '70/80级突破', '冷刃': '70/80级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/6b/8m1dsz4nyaiwaqleynl65qmuxja091d.png/60px-%E9%BB%91%E6%99%B6%E5%8F%B7%E8%A7%92.png
